id,title,first_author,authors,year,primary_area,subcategory,discovery_topics,venue_from_source,journal_reference_from_source,arxiv_id,doi,opened_url,verification_status,review_decision,review_note,review_level,full_text_review,opened_at_utc,evidence_json,discovery_urls,metadata_correction_note
P0245,Agent Security Bench (ASB): Formalizing and Benchmarking Attacks and Defenses in LLM-based Agents,"Zhang, Hanrong","Zhang, Hanrong | Huang, Jingyuan | Mei, Kai | Yao, Yifei | Wang, Zhenting | Zhan, Chenlu | Wang, Hongwei | Zhang, Yongfeng",2024,Harness,安全、权限与执行验证,security_permissions_and_verification,arXiv (preprint repository; acceptance not inferred),,2410.02644,,https://arxiv.org/abs/2410.02644,verified_metadata,keep_relevant,摘要讨论代理工具、外部信息、记忆或执行中的攻击、防御、权限与验证，与运行边界相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:33.543535+00:00,evidence/a5a2c7d943ead6fa153d.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0246,AgentDojo: A Dynamic Environment to Evaluate Prompt Injection Attacks and Defenses for LLM Agents,"Debenedetti, Edoardo","Debenedetti, Edoardo | Zhang, Jie | Balunović, Mislav | Beurer-Kellner, Luca | Fischer, Marc | Tramèr, Florian",2024,Harness,安全、权限与执行验证,security_permissions_and_verification,arXiv (preprint repository; acceptance not inferred),,2406.13352,,https://arxiv.org/abs/2406.13352,verified_metadata,keep_relevant,摘要讨论代理工具、外部信息、记忆或执行中的攻击、防御、权限与验证，与运行边界相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:29.748831+00:00,evidence/c70d6ad6e6d3ee63ef45.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0247,AgentPoison: Red-teaming LLM Agents via Poisoning Memory or Knowledge Bases,"Chen, Zhaorun","Chen, Zhaorun | Xiang, Zhen | Xiao, Chaowei | Song, Dawn | Li, Bo",2024,Harness,安全、权限与执行验证,security_permissions_and_verification,arXiv (preprint repository; acceptance not inferred),,2407.12784,,https://arxiv.org/abs/2407.12784,verified_metadata,keep_relevant,摘要讨论代理工具、外部信息、记忆或执行中的攻击、防御、权限与验证，与运行边界相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:32.925861+00:00,evidence/e94011411190c327effc.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0248,BadAgent: Inserting and Activating Backdoor Attacks in LLM Agents,"Wang, Yifei","Wang, Yifei | Xue, Dizhan | Zhang, Shengjie | Qian, Shengsheng",2024,Harness,安全、权限与执行验证,security_permissions_and_verification,arXiv (preprint repository; acceptance not inferred),,2406.03007,,https://arxiv.org/abs/2406.03007,verified_metadata,keep_relevant,摘要讨论代理工具、外部信息、记忆或执行中的攻击、防御、权限与验证，与运行边界相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:32.248774+00:00,evidence/38ad3d47db22fde1e180.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0249,InjecAgent: Benchmarking Indirect Prompt Injections in Tool-Integrated Large Language Model Agents,"Zhan, Qiusi","Zhan, Qiusi | Liang, Zhixiang | Ying, Zifan | Kang, Daniel",2024,Harness,安全、权限与执行验证,security_permissions_and_verification,arXiv (preprint repository; acceptance not inferred),,2403.02691,,https://arxiv.org/abs/2403.02691,verified_metadata,keep_relevant,摘要讨论代理工具、外部信息、记忆或执行中的攻击、防御、权限与验证，与运行边界相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:56:30.568996+00:00,evidence/94d1e44edf93f2b0f438.json,https://github.com/Gloriaameng/Awesome-Agent-Harness,
P0250,TrustAgent: Towards Safe and Trustworthy LLM-based Agents,"Hua, Wenyue","Hua, Wenyue | Yang, Xianjun | Jin, Mingyu | Li, Zelong | Cheng, Wei | Tang, Ruixiang | Zhang, Yongfeng",2024,Harness,安全、权限与执行验证,security_permissions_and_verification,arXiv (preprint repository; acceptance not inferred),,2402.01586,,https://arxiv.org/abs/2402.01586,verified_metadata,keep_relevant,摘要讨论代理工具、外部信息、记忆或执行中的攻击、防御、权限与验证，与运行边界相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:56:38.314241+00:00,evidence/9cf09c32aa84e1ba745f.json,https://github.com/Gloriaameng/Awesome-Agent-Harness,
P0251,Evil Geniuses: Delving into the Safety of LLM-based Agents,"Tian, Yu","Tian, Yu | Yang, Xiao | Zhang, Jingyuan | Dong, Yinpeng | Su, Hang",2023,Harness,安全、权限与执行验证,security_permissions_and_verification,arXiv (preprint repository; acceptance not inferred),,2311.11855,,https://arxiv.org/abs/2311.11855,verified_metadata,keep_relevant,摘要讨论代理工具、外部信息、记忆或执行中的攻击、防御、权限与验证，与运行边界相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:31.631544+00:00,evidence/24bf0b5865e2e70fcec4.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0252,Identifying the Risks of LM Agents with an LM-Emulated Sandbox,"Ruan, Yangjun","Ruan, Yangjun | Dong, Honghua | Wang, Andrew | Pitis, Silviu | Zhou, Yongchao | Ba, Jimmy | Dubois, Yann | Maddison, Chris J. | Hashimoto, Tatsunori",2023,Harness,安全、权限与执行验证,security_permissions_and_verification,arXiv (preprint repository; acceptance not inferred),,2309.15817,,https://arxiv.org/abs/2309.15817,verified_metadata,keep_relevant,摘要讨论代理工具、外部信息、记忆或执行中的攻击、防御、权限与验证，与运行边界相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:56:39.017080+00:00,evidence/893d2bf900cb93c0c7e8.json,https://github.com/Gloriaameng/Awesome-Agent-Harness,
P0253,"Schema First Tool APIs for LLM Agents: A Controlled Study of Tool Misuse, Recovery, and Budgeted Performance","Sigdel, Akshey","Sigdel, Akshey | Baral, Rista",2026,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2603.13404,,https://arxiv.org/abs/2603.13404,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:56:45.437782+00:00,evidence/2776b386a6d8f938684f.json,https://github.com/Gloriaameng/Awesome-Agent-Harness,
P0254,Skill Retrieval Augmentation for Agentic AI,"Su, Weihang","Su, Weihang | Long, Jianming | Ai, Qingyao | He, Qiaozhi | Tang, Yichen | Wang, Changyue | Tu, Yiteng | Wang, Yingbo | Liu, Yiqun",2026,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2604.24594,,https://arxiv.org/abs/2604.24594,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:17.971528+00:00,evidence/276508026d942c0abd8e.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0255,ToolFailBench: Diagnosing Tool-Use Failures in LLM Agents,"Soni, Harsh","Soni, Harsh",2026,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2607.04686,,https://arxiv.org/abs/2607.04686,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:18.614724+00:00,evidence/58187d1b24a24c88220d.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0256,"UniToolCall: Unifying Tool-Use Representation, Data, and Evaluation for LLM Agents","Liang, Yijuan","Liang, Yijuan | Chen, Xinghao | Ge, Yifan | Wu, Ziyi | Wu, Hao | Zeng, Changyu | Xing, Wei | Shen, Xiaoyu",2026,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2604.11557,,https://arxiv.org/abs/2604.11557,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:17.282760+00:00,evidence/f212c07577743a871992.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0257,When Does Restricting a Coding Agent to execute_code Help? A Regime $\times$ Agent-Design Ablation,"Yang, Hong","Yang, Hong | Yu, Qi | Desell, Travis",2026,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2607.10569,,https://arxiv.org/abs/2607.10569,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:19.916021+00:00,evidence/366d4c7616a9ffd67cde.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0258,Why Multi-Step Tool-Use Reinforcement Learning Collapses and How Supervisory Signals Fix It,"Hao, Yupu","Hao, Yupu | Jin, Zhuoran | Liao, Huanxuan | Liu, Kang | Zhao, Jun",2026,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2606.26027,,https://arxiv.org/abs/2606.26027,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:19.249961+00:00,evidence/a57569d490122755e7f2.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0259,AutoTool: Efficient Tool Selection for Large Language Model Agents,"Jia, Jingyi","Jia, Jingyi | Li, Qinbin",2025,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2511.14650,,https://arxiv.org/abs/2511.14650,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:56:46.861499+00:00,evidence/e930a0216422d26b2072.json,https://github.com/Gloriaameng/Awesome-Agent-Harness,
P0260,"AnyTool: Self-Reflective, Hierarchical Agents for Large-Scale API Calls","Du, Yu","Du, Yu | Wei, Fangyun | Zhang, Hongyang",2024,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2402.04253,,https://arxiv.org/abs/2402.04253,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:49.537665+00:00,evidence/813a7626c306c79ba7c8.json,https://github.com/NeuraLiying/Awesome-Agent-Harnesses,
P0261,Small LLMs Are Weak Tool Learners: A Multi-LLM Agent,"Shen, Weizhou","Shen, Weizhou | Li, Chenliang | Chen, Hongzhan | Yan, Ming | Quan, Xiaojun | Chen, Hehong | Zhang, Ji | Huang, Fei",2024,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2401.07324,,https://arxiv.org/abs/2401.07324,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:14.038565+00:00,evidence/abec7361004fc65cce1a.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0262,ToolACE: Winning the Points of LLM Function Calling,"Liu, Weiwen","Liu, Weiwen | Huang, Xu | Zeng, Xingshan | Hao, Xinlong | Yu, Shuai | Li, Dexun | Wang, Shuai | Gan, Weinan | Liu, Zhengying | Yu, Yuanqing | Wang, Zezhong | Wang, Yuxian | Ning, Wu | Hou, Yutai | Wang, Bin | Wu, Chuhan | Wang, Xinzhi | Liu, Yong | Wang, Yasheng | Tang, Duyu | Tu, Dandan | Shang, Lifeng | Jiang, Xin | Tang, Ruiming | Lian, Defu | Liu, Qun | Chen, Enhong",2024,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2409.00920,,https://arxiv.org/abs/2409.00920,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:55:51.495504+00:00,evidence/b908be302683696a30e9.json,https://github.com/NeuraLiying/Awesome-Agent-Harnesses,
P0263,"ToolSandbox: A Stateful, Conversational, Interactive Evaluation Benchmark for LLM Tool Use Capabilities","Lu, Jiarui","Lu, Jiarui | Holleis, Thomas | Zhang, Yizhe | Aumayer, Bernhard | Nan, Feng | Bai, Felix | Ma, Shuang | Ma, Shen | Li, Mengyu | Yin, Guoli | Wang, Zirui | Pang, Ruoming",2024,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2408.04682,,https://arxiv.org/abs/2408.04682,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:56:46.104284+00:00,evidence/0d67af76cfef595ccb73.json,https://github.com/Gloriaameng/Awesome-Agent-Harness,
P0264,What Are Tools Anyway? A Survey from the Language Model Perspective,"Wang, Zhiruo","Wang, Zhiruo | Cheng, Zhoujun | Zhu, Hao | Fried, Daniel | Neubig, Graham",2024,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2403.15452,,https://arxiv.org/abs/2403.15452,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:15.358737+00:00,evidence/666056cf9c881ddbec32.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
P0265,xLAM: A Family of Large Action Models to Empower AI Agent Systems,"Zhang, Jianguo","Zhang, Jianguo | Lan, Tian | Zhu, Ming | Liu, Zuxin | Hoang, Thai | Kokane, Shirley | Yao, Weiran | Tan, Juntao | Prabhakar, Akshara | Chen, Haolin | Liu, Zhiwei | Feng, Yihao | Awalgaonkar, Tulika | Murthy, Rithesh | Hu, Eric | Chen, Zeyuan | Xu, Ran | Niebles, Juan Carlos | Heinecke, Shelby | Wang, Huan | Savarese, Silvio | Xiong, Caiming",2024,Harness,工具调用与接口,tool_use_and_interfaces,arXiv (preprint repository; acceptance not inferred),,2409.03215,,https://arxiv.org/abs/2409.03215,verified_metadata,keep_relevant,摘要讨论外部工具的表示、选择、调用、执行反馈或评测，与工具接口层直接相关。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T05:57:16.010406+00:00,evidence/c25884a52fec3ea09c74.json,https://github.com/js-lee-AI/awesome-llm-agent-papers,
